table_name,field_name,language,record_id,translation
trips,trip_headsign,en,300155001,North
trips,trip_headsign,en,300155002,South
trips,trip_headsign,en,300155003,North
trips,trip_headsign,en,300155004,South
trips,trip_headsign,en,300155005,North
trips,trip_headsign,en,300155006,North
trips,trip_headsign,en,300155007,South
trips,trip_headsign,en,300155008,North
trips,trip_headsign,en,300155009,South
trips,trip_headsign,en,300155010,North
trips,trip_headsign,en,300155011,South
trips,trip_headsign,en,300155012,North
trips,trip_headsign,en,300155013,East
trips,trip_headsign,en,300155014,West
trips,trip_headsign,en,300155015,East
trips,trip_headsign,en,300155016,West
trips,trip_headsign,en,300155017,East
trips,trip_headsign,en,300155018,West
trips,trip_headsign,en,300155019,East
trips,trip_headsign,en,300155020,West
trips,trip_headsign,en,300155021,East
trips,trip_headsign,en,300155022,West
trips,trip_headsign,en,300155023,East
trips,trip_headsign,en,300155024,West
trips,trip_headsign,en,300155025,East
trips,trip_headsign,en,300155026,West
trips,trip_headsign,en,300155027,East
trips,trip_headsign,en,300155028,West
trips,trip_headsign,en,300155029,East
trips,trip_headsign,en,300155030,West
trips,trip_headsign,en,300155031,East
trips,trip_headsign,en,300155032,West
trips,trip_headsign,en,300155033,East
trips,trip_headsign,en,300155034,West
trips,trip_headsign,en,300155035,East
trips,trip_headsign,en,300155036,West
trips,trip_headsign,en,300155037,East
trips,trip_headsign,en,300155038,West
trips,trip_headsign,en,300155039,East
trips,trip_headsign,en,300155040,West
trips,trip_headsign,en,300155041,West
trips,trip_headsign,en,300155042,East
trips,trip_headsign,en,300155043,West
trips,trip_headsign,en,300155044,East
trips,trip_headsign,en,300155045,West
trips,trip_headsign,en,300155046,East
trips,trip_headsign,en,300155047,West
trips,trip_headsign,en,300155048,East
trips,trip_headsign,en,300155049,West
trips,trip_headsign,en,300155050,East
trips,trip_headsign,en,300155051,West
trips,trip_headsign,en,300155052,East
trips,trip_headsign,en,300155053,West
trips,trip_headsign,en,300155054,East
trips,trip_headsign,en,300155055,North
trips,trip_headsign,en,300155056,South
trips,trip_headsign,en,300155057,North
trips,trip_headsign,en,300155058,South
trips,trip_headsign,en,300155059,North
trips,trip_headsign,en,300155060,South
trips,trip_headsign,en,300155061,North
trips,trip_headsign,en,300155062,South
trips,trip_headsign,en,300155063,North
trips,trip_headsign,en,300155064,South
trips,trip_headsign,en,300155065,North
trips,trip_headsign,en,300155066,South
trips,trip_headsign,en,300155067,North
trips,trip_headsign,en,300155068,South
trips,trip_headsign,en,300155069,North
trips,trip_headsign,en,300155070,South
trips,trip_headsign,en,300155071,North
trips,trip_headsign,en,300155072,South
trips,trip_headsign,en,300155073,North
trips,trip_headsign,en,300155074,South
trips,trip_headsign,en,300155075,North
trips,trip_headsign,en,300155076,South
trips,trip_headsign,en,300155077,North
trips,trip_headsign,en,300155078,South
trips,trip_headsign,en,300155079,North
trips,trip_headsign,en,300155080,South
trips,trip_headsign,en,300155081,North
trips,trip_headsign,en,300155082,South
trips,trip_headsign,en,300155083,North
trips,trip_headsign,en,300155084,South
trips,trip_headsign,en,300155085,North
trips,trip_headsign,en,300155086,East
trips,trip_headsign,en,300155087,West
trips,trip_headsign,en,300155088,East
trips,trip_headsign,en,300155089,West
trips,trip_headsign,en,300155090,East
trips,trip_headsign,en,300155091,West
trips,trip_headsign,en,300155092,East
trips,trip_headsign,en,300155093,West
trips,trip_headsign,en,300155094,East
trips,trip_headsign,en,300155095,West
trips,trip_headsign,en,300155096,East
trips,trip_headsign,en,300155097,West
trips,trip_headsign,en,300155098,East
trips,trip_headsign,en,300155099,West
trips,trip_headsign,en,300155100,East
trips,trip_headsign,en,300155101,West
trips,trip_headsign,en,300155102,East
trips,trip_headsign,en,300155103,East
trips,trip_headsign,en,300155104,West
trips,trip_headsign,en,300155105,East
trips,trip_headsign,en,300155106,West
trips,trip_headsign,en,300155107,East
trips,trip_headsign,en,300155108,West
trips,trip_headsign,en,300155109,East
trips,trip_headsign,en,300155110,West
trips,trip_headsign,en,300155111,East
trips,trip_headsign,en,300155112,West
trips,trip_headsign,en,300155113,East
trips,trip_headsign,en,300155114,West
trips,trip_headsign,en,300155115,North
trips,trip_headsign,en,300155116,South
trips,trip_headsign,en,300155117,North
trips,trip_headsign,en,300155118,South
trips,trip_headsign,en,300155119,North
trips,trip_headsign,en,300155120,South
trips,trip_headsign,en,300155121,North
trips,trip_headsign,en,300155122,South
trips,trip_headsign,en,300155123,North
trips,trip_headsign,en,300155124,South
trips,trip_headsign,en,300155125,North
trips,trip_headsign,en,300155126,South
trips,trip_headsign,en,300155127,South via Wellington / Bridge
trips,trip_headsign,en,300155128,North
trips,trip_headsign,en,300155129,South via Wellington / Bridge
trips,trip_headsign,en,300155130,North
trips,trip_headsign,en,300155131,South via Wellington / Bridge
trips,trip_headsign,en,300155132,North
trips,trip_headsign,en,300155133,South via Wellington / Bridge
trips,trip_headsign,en,300155134,North
trips,trip_headsign,en,300155135,South via Wellington / Bridge
trips,trip_headsign,en,300155136,North
trips,trip_headsign,en,300155137,South via Wellington / Bridge
trips,trip_headsign,en,300155138,North
trips,trip_headsign,en,300155139,South via Wellington / Bridge
trips,trip_headsign,en,300155140,North
trips,trip_headsign,en,300155141,South via Wellington / Bridge
trips,trip_headsign,en,300155142,North
trips,trip_headsign,en,300155143,South via Wellington / Bridge
trips,trip_headsign,en,300155144,North
trips,trip_headsign,en,300155145,South via Wellington / Bridge
trips,trip_headsign,en,300155146,North
trips,trip_headsign,en,300155147,South via Wellington / Bridge
trips,trip_headsign,en,300155148,North
trips,trip_headsign,en,300155149,South via Wellington / Bridge
trips,trip_headsign,en,300155150,North
trips,trip_headsign,en,300155151,South via Wellington / Bridge
trips,trip_headsign,en,300155152,North
trips,trip_headsign,en,300155153,South via Wellington / Bridge
trips,trip_headsign,en,300155154,North
trips,trip_headsign,en,300155155,South via Wellington / Bridge
trips,trip_headsign,en,300155156,North
trips,trip_headsign,en,300155157,South via Wellington / Bridge
trips,trip_headsign,en,300155158,North
trips,trip_headsign,en,300155159,South via Wellington / Bridge
trips,trip_headsign,en,300155160,North
trips,trip_headsign,en,300155161,South via Wellington / Bridge
trips,trip_headsign,en,300155162,North
trips,trip_headsign,en,300155163,South
trips,trip_headsign,en,300155164,North
trips,trip_headsign,en,300155165,South
trips,trip_headsign,en,300155166,North
trips,trip_headsign,en,300155167,South
trips,trip_headsign,en,300155168,West
trips,trip_headsign,en,300155169,East
trips,trip_headsign,en,300155170,West
trips,trip_headsign,en,300155171,East
trips,trip_headsign,en,300155172,West
trips,trip_headsign,en,300155173,North
trips,trip_headsign,en,300155174,South
trips,trip_headsign,en,300155175,North
trips,trip_headsign,en,300155176,South
trips,trip_headsign,en,300155177,North
trips,trip_headsign,en,300155178,South
trips,trip_headsign,en,300155179,North
trips,trip_headsign,en,300155180,South
trips,trip_headsign,en,300155181,North
trips,trip_headsign,en,300155182,South
trips,trip_headsign,en,300155183,North
trips,trip_headsign,en,300155184,South
trips,trip_headsign,en,300155185,North
trips,trip_headsign,en,300155186,South
trips,trip_headsign,en,300155187,North
trips,trip_headsign,en,300155188,South
trips,trip_headsign,en,300155189,North
trips,trip_headsign,en,300155190,South
trips,trip_headsign,en,300155191,North
trips,trip_headsign,en,300155192,South
trips,trip_headsign,en,300155193,South via Wellington / Bridge
trips,trip_headsign,en,300155194,North
trips,trip_headsign,en,300155195,South via Wellington / Bridge
trips,trip_headsign,en,300155196,North
trips,trip_headsign,en,300155197,South via Wellington / Bridge
trips,trip_headsign,en,300155198,North
trips,trip_headsign,en,300155199,South via Wellington / Bridge
trips,trip_headsign,en,300155200,North
trips,trip_headsign,en,300155201,South via Wellington / Bridge
trips,trip_headsign,en,300155202,North
trips,trip_headsign,en,300155203,South via Wellington / Bridge
trips,trip_headsign,en,300155204,North
trips,trip_headsign,en,300155205,South via Wellington / Bridge
trips,trip_headsign,en,300155206,North
trips,trip_headsign,en,300155207,South via Wellington / Bridge
trips,trip_headsign,en,300155208,North
trips,trip_headsign,en,300155209,South via Wellington / Bridge
trips,trip_headsign,en,300155210,North
trips,trip_headsign,en,300155211,South via Wellington / Bridge
trips,trip_headsign,en,300155212,North
trips,trip_headsign,en,300155213,South via Wellington / Bridge
trips,trip_headsign,en,300155214,North
trips,trip_headsign,en,300155215,South via Wellington / Bridge
trips,trip_headsign,en,300155216,North
trips,trip_headsign,en,300155217,South via Wellington / Bridge
trips,trip_headsign,en,300155218,North
trips,trip_headsign,en,300155219,South via Wellington / Bridge
trips,trip_headsign,en,300155220,North
trips,trip_headsign,en,300155221,South via Wellington / Bridge
trips,trip_headsign,en,300155222,North
trips,trip_headsign,en,300155223,South via Wellington / Bridge
trips,trip_headsign,en,300155224,North
trips,trip_headsign,en,300155225,South via Wellington / Bridge
trips,trip_headsign,en,300155226,North
trips,trip_headsign,en,300155227,West
trips,trip_headsign,en,300155228,East
trips,trip_headsign,en,300155229,West
trips,trip_headsign,en,300155230,East
trips,trip_headsign,en,300155231,West
trips,trip_headsign,en,300155232,East
trips,trip_headsign,en,300155233,West
trips,trip_headsign,en,300155234,East
trips,trip_headsign,en,300155235,West
trips,trip_headsign,en,300155236,East
trips,trip_headsign,en,300155237,West
trips,trip_headsign,en,300155238,East
trips,trip_headsign,en,300155239,West
trips,trip_headsign,en,300155240,East
trips,trip_headsign,en,300155241,West
trips,trip_headsign,en,300155242,East
trips,trip_headsign,en,300155243,West
trips,trip_headsign,en,300155244,East
trips,trip_headsign,en,300155245,West
trips,trip_headsign,en,300155246,East
trips,trip_headsign,en,300155247,West
trips,trip_headsign,en,300155248,East
trips,trip_headsign,en,300155249,West
trips,trip_headsign,en,300155250,East
trips,trip_headsign,en,300155251,West
trips,trip_headsign,en,300155252,East
trips,trip_headsign,en,300155253,West
trips,trip_headsign,en,300155254,East
trips,trip_headsign,en,300155255,North
trips,trip_headsign,en,300155256,South
trips,trip_headsign,en,300155257,North
trips,trip_headsign,en,300155258,South
trips,trip_headsign,en,300155259,North
trips,trip_headsign,en,300155260,South
trips,trip_headsign,en,300155261,North
trips,trip_headsign,en,300155262,South
trips,trip_headsign,en,300155263,North
trips,trip_headsign,en,300155264,South
trips,trip_headsign,en,300155265,North
trips,trip_headsign,en,300155266,South
trips,trip_headsign,en,300155267,North
trips,trip_headsign,en,300155268,South
trips,trip_headsign,en,300155269,North
trips,trip_headsign,en,300155270,South
trips,trip_headsign,en,300155271,North
trips,trip_headsign,en,300155272,South
trips,trip_headsign,en,300155273,North
trips,trip_headsign,en,300155274,South
trips,trip_headsign,en,300155275,North
trips,trip_headsign,en,300155276,South
trips,trip_headsign,en,300155277,North
trips,trip_headsign,en,300155278,South
trips,trip_headsign,en,300155279,West
trips,trip_headsign,en,300155280,East
trips,trip_headsign,en,300155281,West
trips,trip_headsign,en,300155282,East
trips,trip_headsign,en,300155283,West
trips,trip_headsign,en,300155284,East
trips,trip_headsign,en,300155285,West
trips,trip_headsign,en,300155286,East
trips,trip_headsign,en,300155287,West
trips,trip_headsign,en,300155288,East
trips,trip_headsign,en,300155289,West
trips,trip_headsign,en,300155290,East
trips,trip_headsign,en,300155291,West
trips,trip_headsign,en,300155292,East
trips,trip_headsign,en,300155293,West
trips,trip_headsign,en,300155294,East
trips,trip_headsign,en,300155295,West
trips,trip_headsign,en,300155296,East
trips,trip_headsign,en,300155297,West
trips,trip_headsign,en,300155298,East
trips,trip_headsign,en,300155299,West
trips,trip_headsign,en,300155300,East
trips,trip_headsign,en,300155301,West
trips,trip_headsign,en,300155302,East
trips,trip_headsign,en,300155303,West
trips,trip_headsign,en,300155304,East
trips,trip_headsign,en,300155305,West
trips,trip_headsign,en,300155306,East
trips,trip_headsign,en,300155307,South
trips,trip_headsign,en,300155308,North
trips,trip_headsign,en,300155309,South
trips,trip_headsign,en,300155310,North
trips,trip_headsign,en,300155311,South
trips,trip_headsign,en,300155312,North
trips,trip_headsign,en,300155313,South
trips,trip_headsign,en,300155314,North
trips,trip_headsign,en,300155315,South
trips,trip_headsign,en,300155316,North
trips,trip_headsign,en,300155317,North
trips,trip_headsign,en,300155318,North
trips,trip_headsign,en,300155319,South
trips,trip_headsign,en,300155320,North
trips,trip_headsign,en,300155321,South
trips,trip_headsign,en,300155322,North
trips,trip_headsign,en,300155323,South
trips,trip_headsign,en,300155324,North
trips,trip_headsign,en,300155325,South
trips,trip_headsign,en,300155326,North
trips,trip_headsign,en,300155327,South
trips,trip_headsign,en,300155328,North
trips,trip_headsign,en,300155329,South
trips,trip_headsign,en,300155330,North
trips,trip_headsign,en,300155331,East
trips,trip_headsign,en,300155332,West
trips,trip_headsign,en,300155333,East
trips,trip_headsign,en,300155334,West
trips,trip_headsign,en,300155335,East
trips,trip_headsign,en,300155336,West
trips,trip_headsign,en,300155337,East
trips,trip_headsign,en,300155338,West
trips,trip_headsign,en,300155339,East
trips,trip_headsign,en,300155340,West
trips,trip_headsign,en,300155341,East
